epoch;acc;loss;val_acc;val_loss
0;0.978561698775;0.0633924867133;0.981198919056;0.0512831232117
1;0.983604300007;0.0431666604067;0.981394539697;0.0495788963083
0;0.978477172514;0.0634339269209;0.981198917812;0.0513606067654
1;0.983737127194;0.0430590006601;0.981198921294;0.050225291235
